episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
2764.5460546960426,909.305565800551,1940.7206650363337,3000.0,20,60000,False,2760000,920,46,fec93e2e40d94966abd856ec126a6b85,2019-10-10_23-27-07,1570775227,228.3132302761078,11520.240357637405,21927,ellie,10.0.0.158,11520.240357637405,2760000,46,2,4dce3444,5.67261003747345,1.5586849210772256,0.899194261659875,2755584,2760000,222211.219,10.21,5100.666,4.646,51.72883435582822,39.899386503067475,3.7252903539730653e-10,4.999999873689376e-05,340.6348571777344,-0.00033470403286628425,340.63519287109375,-1.7830449339228949e-09,0.003041619434952736,-0.3805379569530487,0.0
2764.5460546960426,1118.3477549045203,2003.4134713914696,3000.0,20,60000,False,2820000,940,47,fec93e2e40d94966abd856ec126a6b85,2019-10-10_23-30-54,1570775454,227.20234751701355,11747.442705154419,21927,ellie,10.0.0.158,11747.442705154419,2820000,47,2,4dce3444,5.6610115785514825,1.5559140257059776,0.8968104054655179,2815488,2820000,222113.488,10.191,5098.286,4.636,51.59814814814815,39.89938271604938,1.8626451769865326e-10,4.999999873689376e-05,369.5340576171875,-3.198018475814024e-06,369.5340576171875,-2.1651260784238957e-09,0.003405811032280326,-0.3966348469257355,0.0
2763.541614495298,1118.3477549045203,1935.2097842175808,3000.0,20,60000,False,2880000,960,48,fec93e2e40d94966abd856ec126a6b85,2019-10-10_23-34-40,1570775680,225.27441596984863,11972.717121124268,21927,ellie,10.0.0.158,11972.717121124268,2880000,48,2,4dce3444,5.649386125975444,1.553293031933046,0.8945072540306853,2875392,2880000,221942.58,10.14,5100.424,4.62,51.63447204968945,39.9,9.313225884932663e-11,4.999999873689376e-05,235.3415069580078,-0.0004265991155989468,235.34194946289062,-6.622738357719982e-09,0.003912602551281452,-0.3681495189666748,0.0
2763.541614495298,1118.3477549045203,1952.9976265574605,3000.0,20,60000,False,2940000,980,49,fec93e2e40d94966abd856ec126a6b85,2019-10-10_23-38-27,1570775907,227.061918258667,12199.779039382935,21927,ellie,10.0.0.158,12199.779039382935,2940000,49,2,4dce3444,5.638318252048253,1.5508499834906309,0.8922921938687176,2935296,2940000,222022.731,10.124,5096.844,4.629,51.55572755417957,39.89969040247678,4.6566129424663316e-11,4.999999873689376e-05,314.6124267578125,-0.00013308048073668033,314.6125183105469,-4.839693534819389e-09,0.003223870415240526,-0.40551745891571045,0.0
2763.541614495298,1159.3331360048546,1989.8064041701018,3000.0,20,60000,False,3000000,1000,50,fec93e2e40d94966abd856ec126a6b85,2019-10-10_23-42-15,1570776135,227.88091659545898,12427.659955978394,21927,ellie,10.0.0.158,12427.659955978394,3000000,50,2,4dce3444,5.628015489307915,1.5484684826664992,0.8902062657092839,2995200,3000000,221989.03,10.1,5100.174,4.647,51.739570552147235,39.90153374233128,2.3283064712331658e-11,4.999999873689376e-05,319.1338806152344,-0.0006387312314473093,319.1344909667969,-4.0755314678619925e-09,0.002699590288102627,-0.42596644163131714,0.0
2747.2897032528185,1142.1583378230064,1926.810640347007,3000.0,20,60000,False,3060000,1020,51,fec93e2e40d94966abd856ec126a6b85,2019-10-10_23-46-00,1570776360,224.83476877212524,12652.494724750519,21927,ellie,10.0.0.158,12652.494724750519,3060000,51,2,4dce3444,5.61774479317638,1.5460156789176551,0.8881574764052952,3055104,3060000,221677.828,10.137,5095.029,4.618,51.411874999999995,39.89999999999999,1.1641532356165829e-11,4.999999873689376e-05,244.47679138183594,-0.0007065013633109629,244.47750854492188,-2.1651260784238957e-09,0.0038327837828546762,-0.4098336696624756,0.0
2747.2897032528185,849.5323429650005,1846.3953676391588,3000.0,20,60000,False,3120000,1040,52,fec93e2e40d94966abd856ec126a6b85,2019-10-10_23-49-44,1570776584,224.4415910243988,12876.936315774918,21927,ellie,10.0.0.158,12876.936315774918,3120000,52,2,4dce3444,5.607525936256994,1.5436799964025325,0.8861643324832422,3115008,3120000,221741.947,10.18,5090.579,4.619,51.7865625,38.92,5.8207661780829145e-12,4.999999873689376e-05,246.7576904296875,-0.000154356675921008,246.75784301757812,-1.1080350859060673e-08,0.0025222529657185078,-0.42039740085601807,0.0
2747.2897032528185,849.5323429650005,1840.7385588912368,3000.0,20,60000,False,3180000,1060,53,fec93e2e40d94966abd856ec126a6b85,2019-10-10_23-53-27,1570776807,223.1104326248169,13100.046748399734,21927,ellie,10.0.0.158,13100.046748399734,3180000,53,2,4dce3444,5.597553581817157,1.541261210592515,0.8842086547485476,3174912,3180000,221078.755,10.153,5080.255,4.664,51.20501567398119,38.3037617554859,2.9103830890414573e-12,4.999999873689376e-05,231.25408935546875,-0.0010070799617096782,231.25509643554688,-3.8208107788761936e-09,0.006194713991135359,-0.42542222142219543,0.0
2788.2348789393354,849.5323429650005,1830.1222636539665,3000.0,20,60000,False,3240000,1080,54,fec93e2e40d94966abd856ec126a6b85,2019-10-10_23-57-12,1570777032,224.94078087806702,13324.987529277802,21927,ellie,10.0.0.158,13324.987529277802,3240000,54,2,4dce3444,5.587707852952758,1.5389584259441795,0.882305901526306,3234816,3240000,220918.763,10.157,5075.448,4.723,51.45077881619938,38.304361370716514,1.4551915445207286e-12,4.999999873689376e-05,304.02984619140625,7.040964555926621e-05,304.02978515625,-5.7312159462696854e-09,0.0009638385381549597,-0.4713115394115448,0.0
2788.2348789393354,849.5323429650005,1785.6505683487608,3000.0,20,60000,False,3300000,1100,55,fec93e2e40d94966abd856ec126a6b85,2019-10-11_00-00-55,1570777255,223.15795159339905,13548.1454808712,21927,ellie,10.0.0.158,13548.1454808712,3300000,55,2,4dce3444,5.577708271921396,1.5366353519314884,0.8804114250094345,3294720,3300000,220532.096,10.185,5061.38,4.633,51.31792452830188,38.30471698113208,7.275957722603643e-13,4.999999873689376e-05,251.47271728515625,-8.139714918797836e-05,251.4728240966797,-2.0377657339309962e-09,0.0022987022530287504,-0.4628976583480835,0.0
2788.2348789393354,849.5323429650005,1822.2845389159845,3000.0,20,60000,False,3360000,1120,56,fec93e2e40d94966abd856ec126a6b85,2019-10-11_00-04-44,1570777484,228.93655133247375,13777.082032203674,21927,ellie,10.0.0.158,13777.082032203674,3360000,56,2,4dce3444,5.568417337633138,1.5345191609522713,0.8786465458495388,3354624,3360000,220588.654,10.199,5067.143,4.632,51.663914373088694,39.33058103975536,3.6379788613018216e-13,4.999999873689376e-05,293.00921630859375,-0.0003284713311586529,293.0095520019531,-2.0377657339309962e-09,0.005179738160222769,-0.49104171991348267,0.0
2788.2348789393354,943.0457249174575,1837.8479881899118,3000.0,20,60000,False,3420000,1140,57,fec93e2e40d94966abd856ec126a6b85,2019-10-11_00-08-33,1570777713,228.6304793357849,14005.71251153946,21927,ellie,10.0.0.158,14005.71251153946,3420000,57,2,4dce3444,5.559658109902752,1.5326212045498182,0.8769971832419584,3414528,3420000,220734.391,10.192,5064.238,4.609,52.07607361963191,40.06993865030675,1.8189894306509108e-13,4.999999873689376e-05,262.3144226074219,-0.0002233254926977679,262.3146667480469,-8.151062935723985e-09,0.004653227515518665,-0.48141250014305115,0.0
2788.2348789393354,1013.4801842347422,1851.014425770698,3000.0,20,60000,False,3480000,1160,58,fec93e2e40d94966abd856ec126a6b85,2019-10-11_00-12-17,1570777937,224.04734444618225,14229.759855985641,21927,ellie,10.0.0.158,14229.759855985641,3480000,58,2,4dce3444,5.551316000690456,1.5308382366995494,0.8754184791119344,3474432,3480000,220617.594,10.271,5058.143,4.658,51.46551724137931,39.995611285266456,9.094947153254554e-14,4.999999873689376e-05,250.1034393310547,0.00013227085582911968,250.10330200195312,-8.023702591231086e-09,0.0014566911850124598,-0.4811890423297882,0.0
2649.4182374819,863.929739874468,1804.1985942052709,3000.0,20,60000,False,3540000,1180,59,fec93e2e40d94966abd856ec126a6b85,2019-10-11_00-16-08,1570778168,230.6747522354126,14460.434608221054,21927,ellie,10.0.0.158,14460.434608221054,3540000,59,2,4dce3444,5.543606926669899,1.529229142794223,0.8739786483460893,3534336,3540000,220977.904,10.284,5059.191,4.602,54.111854103343475,40.10911854103343,4.547473576627277e-14,4.999999873689376e-05,235.62156677246094,0.000111854009446688,235.62142944335938,3.82081061234274e-10,0.00260219001211226,-0.4805951714515686,0.0
2635.2257878794317,863.929739874468,1778.3939188339803,3000.0,20,60000,False,3600000,1200,60,fec93e2e40d94966abd856ec126a6b85,2019-10-11_00-20-28,1570778428,260.3004310131073,14720.735039234161,21927,ellie,10.0.0.158,14720.735039234161,3600000,60,2,4dce3444,5.538648203625481,1.5285080907098614,0.8731121956970821,3594240,3600000,223877.151,10.874,5401.208,4.615,60.22096774193549,46.51559139784947,2.2737367883136385e-14,4.999999873689376e-05,208.59107971191406,-0.0010167751461267471,208.59210205078125,-4.330252156847791e-09,0.0033729688730090857,-0.5039448142051697,0.0
2745.0966124556626,863.929739874468,1799.3220629325765,3000.0,20,60000,False,3660000,1220,61,fec93e2e40d94966abd856ec126a6b85,2019-10-11_00-26-01,1570778761,333.2357165813446,15053.970755815506,21927,ellie,10.0.0.158,15053.970755815506,3660000,61,2,4dce3444,5.542103984451785,1.5293023327910533,0.8739815761190226,3654144,3660000,234727.62,10.904,5390.841,4.573,69.3861052631579,52.766315789473694,1.1368683941568192e-14,4.999999873689376e-05,319.5943603515625,-0.0012102772016078234,319.5955505371094,5.094414334827491e-10,0.004356545861810446,-0.5843683481216431,0.0
2745.0966124556626,863.929739874468,1842.7114199770353,3000.0,20,60000,False,3720000,1240,62,fec93e2e40d94966abd856ec126a6b85,2019-10-11_00-29-47,1570778987,225.53657627105713,15279.507332086563,21927,ellie,10.0.0.158,15279.507332086563,3720000,62,2,4dce3444,5.545520620895262,1.5299943937683245,0.8748540436520134,3714048,3720000,234838.326,10.896,5389.675,4.496,51.525776397515536,38.588198757763976,5.684341970784096e-15,4.999999873689376e-05,316.5411376953125,-0.00012951325334142894,316.541259765625,-6.495378013227082e-09,0.004084589891135693,-0.5971006751060486,0.0
2770.5642174531786,863.929739874468,1916.13174319548,3000.0,20,60000,False,3780000,1260,63,fec93e2e40d94966abd856ec126a6b85,2019-10-11_00-33-33,1570779213,226.63115096092224,15506.138483047485,21927,ellie,10.0.0.158,15506.138483047485,3780000,63,2,4dce3444,5.54923230028109,1.5307913837053462,0.875794920757431,3773952,3780000,235193.279,10.913,5386.77,4.484,51.44303405572755,38.59380804953561,2.842170985392048e-15,4.999999873689376e-05,349.8982238769531,-0.00020913034677505493,349.8984375,-4.330252156847791e-09,0.002744710072875023,-0.6242475509643555,0.0
2823.208155771354,950.123074259191,2015.9632386375406,3000.0,20,60000,False,3840000,1280,64,fec93e2e40d94966abd856ec126a6b85,2019-10-11_00-37-21,1570779441,227.52810668945312,15733.666589736938,21927,ellie,10.0.0.158,15733.666589736938,3840000,64,2,4dce3444,5.552790642295822,1.5315025825123991,0.8767107927471391,3833856,3840000,235454.431,10.902,5384.433,4.44,51.15432098765432,38.59135802469137,1.421085492696024e-15,4.999999873689376e-05,371.93218994140625,9.162112837657332e-05,371.9320983886719,-5.858576290762585e-09,0.0026667057536542416,-0.6451295018196106,0.0
2838.3437090532175,1180.449795868128,2140.6203704910176,3000.0,20,60000,False,3900000,1300,65,fec93e2e40d94966abd856ec126a6b85,2019-10-11_00-41-09,1570779669,227.74777269363403,15961.414362430573,21927,ellie,10.0.0.158,15961.414362430573,3900000,65,2,4dce3444,5.554262030390675,1.5314606005149167,0.8771664760476363,3893760,3900000,235890.087,10.893,5407.627,4.526,51.29723076923078,38.711384615384624,7.10542746348012e-16,4.999999873689376e-05,394.1192932128906,0.00043883052421733737,394.1188659667969,-2.801927800888393e-09,0.0025074041914194822,-0.6558175086975098,0.0
2918.3469151650456,1180.449795868128,2161.678808502187,3000.0,20,60000,False,3960000,1320,66,fec93e2e40d94966abd856ec126a6b85,2019-10-11_00-44-58,1570779898,229.58401441574097,16190.998376846313,21927,ellie,10.0.0.158,16190.998376846313,3960000,66,2,4dce3444,5.547604467399634,1.5300211382251143,0.8759583229185713,3953664,3960000,235956.784,10.882,5405.598,4.527,51.70823170731707,40.29725609756098,3.55271373174006e-16,4.999999873689376e-05,356.43096923828125,-9.269426664104685e-05,356.43109130859375,-5.858576290762585e-09,0.004095445387065411,-0.6566576957702637,0.0
2918.3469151650456,1449.8269873641468,2190.5720489630153,3000.0,20,60000,False,4020000,1340,67,fec93e2e40d94966abd856ec126a6b85,2019-10-11_00-48-47,1570780127,228.4135136604309,16419.411890506744,21927,ellie,10.0.0.158,16419.411890506744,4020000,67,2,4dce3444,5.5413503492006795,1.52867746695693,0.8748179088503596,4013568,4020000,235936.016,10.937,5404.571,4.591,51.61134969325153,40.223312883435575,1.77635686587003e-16,4.999999873689376e-05,361.1904296875,2.4176051738322712e-05,361.1904296875,-5.858576290762585e-09,0.002447907580062747,-0.6736043095588684,0.0
2918.3469151650456,1438.7104641756998,2199.050464742624,3000.0,20,60000,False,4080000,1360,68,fec93e2e40d94966abd856ec126a6b85,2019-10-11_00-52-35,1570780355,227.9651095867157,16647.37700009346,21927,ellie,10.0.0.158,16647.37700009346,4080000,68,2,4dce3444,5.53538874765602,1.5273949679781345,0.8737303694701037,4073472,4080000,236330.48,10.922,5401.914,4.549,51.61538461538461,40.19753846153845,8.88178432935015e-17,4.999999873689376e-05,359.51202392578125,0.0005820075166411698,359.51141357421875,-3.5660898678457897e-09,0.0026870097499340773,-0.681388795375824,0.0
2918.3469151650456,1438.7104641756998,2180.1063424663284,3000.0,20,60000,False,4140000,1380,69,fec93e2e40d94966abd856ec126a6b85,2019-10-11_00-56-22,1570780582,227.43166851997375,16874.808668613434,21927,ellie,10.0.0.158,16874.808668613434,4140000,69,2,4dce3444,5.52963380857221,1.5261190507748024,0.8726946942863725,4133376,4140000,236016.01,10.895,5391.981,4.601,51.285802469135795,40.20092592592592,4.440892164675075e-17,4.999999873689376e-05,334.80535888671875,-0.00015563257329631597,334.80548095703125,-2.801927800888393e-09,0.0039174663834273815,-0.6866528391838074,0.0
2918.3469151650456,1234.8646683984796,2141.4014661967985,3000.0,20,60000,False,4200000,1400,70,fec93e2e40d94966abd856ec126a6b85,2019-10-11_01-00-10,1570780810,228.37273383140564,17103.18140244484,21927,ellie,10.0.0.158,17103.18140244484,4200000,70,2,4dce3444,5.524144605373924,1.5249343304998597,0.8717333269251171,4193280,4200000,233176.765,10.321,5039.15,4.554,51.54509202453987,40.19938650306748,2.2204460823375376e-17,4.999999873689376e-05,321.6651611328125,-0.0004485242534428835,321.66558837890625,2.5472071674137453e-10,0.0034829562064260244,-0.6966060996055603,0.0
2980.2579841057523,1234.8646683984796,2194.1291903129827,3000.0,20,60000,False,4260000,1420,71,fec93e2e40d94966abd856ec126a6b85,2019-10-11_01-03-59,1570781039,228.53736877441406,17331.718771219254,21927,ellie,10.0.0.158,17331.718771219254,4260000,71,2,4dce3444,5.518825705227784,1.5236431873458554,0.8707753273153799,4253184,4260000,222703.795,10.323,5042.358,4.515,51.372699386503065,40.19999999999999,1.1102230411687688e-17,4.999999873689376e-05,442.0274963378906,0.00017301113985013217,442.02734375,-3.1840088343670914e-09,0.0018270820146426558,-0.7168861031532288,0.0
2980.2579841057523,1234.8646683984796,2218.0602102754488,3000.0,20,60000,False,4320000,1440,72,fec93e2e40d94966abd856ec126a6b85,2019-10-11_01-07-48,1570781268,228.91155910491943,17560.630330324173,21927,ellie,10.0.0.158,17560.630330324173,4320000,72,2,4dce3444,5.51367882214365,1.5223507510953542,0.8698296614092382,4313088,4320000,223032.386,10.339,5051.127,4.604,51.31009174311927,40.27033639143731,5.551115205843844e-18,4.999999873689376e-05,401.68597412109375,-0.0001589663588674739,401.6861572265625,-2.9292881453812925e-09,0.003532812464982271,-0.7197285294532776,0.0
2980.2579841057523,1234.8646683984796,2257.353306603134,3000.0,20,60000,False,4380000,1460,73,fec93e2e40d94966abd856ec126a6b85,2019-10-11_01-11-37,1570781497,229.3085606098175,17789.93889093399,21927,ellie,10.0.0.158,17789.93889093399,4380000,73,2,4dce3444,5.508814184716648,1.5210246095044329,0.8689136654499581,4372992,4380000,223295.858,10.336,5055.486,4.529,51.407339449541276,40.28990825688074,2.775557602921922e-18,4.999999873689376e-05,424.34722900390625,0.0001054785680025816,424.3470764160156,-3.82081061234274e-10,0.0029879065696150064,-0.7365134358406067,0.0
2980.2579841057523,1234.8646683984796,2268.0253831030195,3000.0,20,60000,False,4440000,1480,74,fec93e2e40d94966abd856ec126a6b85,2019-10-11_01-15-28,1570781728,231.31575798988342,18021.254648923874,21927,ellie,10.0.0.158,18021.254648923874,4440000,74,2,4dce3444,5.504433923819293,1.5197335292932104,0.8680703813076894,4432896,4440000,223670.458,10.328,5059.616,4.528,53.858787878787886,40.31060606060606,1.387778801460961e-18,4.999999873689376e-05,352.5968933105469,2.7753349058912136e-05,352.59686279296875,-7.896342246738186e-09,0.003407558426260948,-0.7281766533851624,0.0
2980.2579841057523,1324.2961702543648,2302.4423185331275,3000.0,20,60000,False,4500000,1500,75,fec93e2e40d94966abd856ec126a6b85,2019-10-11_01-19-17,1570781957,228.7355146408081,18249.990163564682,21927,ellie,10.0.0.158,18249.990163564682,4500000,75,2,4dce3444,5.5002274266484985,1.5184109592396267,0.8672434217662768,4492800,4500000,223780.011,10.328,5049.016,4.453,51.395092024539885,40.45368098159509,6.938894007304805e-19,4.999999873689376e-05,384.5096130371094,0.00026803341461345553,384.50933837890625,-1.7830449339228949e-09,0.002893443452194333,-0.7438187599182129,0.0
2911.83179233421,1324.2961702543648,2266.767449209455,3000.0,20,60000,False,4560000,1520,76,fec93e2e40d94966abd856ec126a6b85,2019-10-11_01-23-03,1570782183,225.30077481269836,18475.29093837738,21927,ellie,10.0.0.158,18475.29093837738,4560000,76,2,4dce3444,5.495962339521445,1.5170809035207744,0.8664305911897956,4552704,4560000,223367.646,10.326,5033.152,4.436,51.52298136645963,40.475776397515524,3.4694470036524025e-19,4.999999873689376e-05,372.38580322265625,0.0002955401432700455,372.385498046875,-2.801927800888393e-09,0.002627121051773429,-0.7563161849975586,0.0
2884.4544596348105,1324.2961702543648,2236.2977243007317,3000.0,20,60000,False,4620000,1540,77,fec93e2e40d94966abd856ec126a6b85,2019-10-11_01-26-50,1570782410,227.0959987640381,18702.38693714142,21927,ellie,10.0.0.158,18702.38693714142,4620000,77,2,4dce3444,5.491742300035577,1.5157512748819035,0.8656393972631606,4612608,4620000,223242.146,10.313,5026.954,4.398,51.49907407407407,40.492901234567896,1.7347235018262012e-19,4.999999873689376e-05,344.80633544921875,-0.0005085475277155638,344.80682373046875,-2.0377657339309962e-09,0.0059786452911794186,-0.7594984173774719,0.0
3006.42743083957,1324.2961702543648,2177.081601117421,3000.0,20,60000,False,4680000,1560,78,fec93e2e40d94966abd856ec126a6b85,2019-10-11_01-30-38,1570782638,227.83968496322632,18930.226622104645,21927,ellie,10.0.0.158,18930.226622104645,4680000,78,2,4dce3444,5.487453627166375,1.5145325896901238,0.8648715494975473,4672512,4680000,223225.799,10.244,5030.901,4.373,51.61015384615384,40.49446153846154,8.673617509131006e-20,4.999999873689376e-05,319.20611572265625,0.0007855209405533969,319.205322265625,2.292486422916795e-09,0.002575932303443551,-0.7642051577568054,0.0
3006.42743083957,1324.2961702543648,2189.8382442649468,3000.0,20,60000,False,4740000,1580,79,fec93e2e40d94966abd856ec126a6b85,2019-10-11_01-34-25,1570782865,227.48921823501587,19157.71584033966,21927,ellie,10.0.0.158,19157.71584033966,4740000,79,2,4dce3444,5.482979743863555,1.5133961910688865,0.8640697710362111,4732416,4740000,223224.944,10.25,5037.512,4.403,51.58364197530864,40.49413580246914,4.336808754565503e-20,4.999999873689376e-05,372.6768798828125,-0.00024281104560941458,372.6771545410156,-7.641621557752387e-09,0.003701510140672326,-0.7932894229888916,0.0
3006.42743083957,1452.764198488252,2157.248776174541,3000.0,20,60000,False,4800000,1600,80,fec93e2e40d94966abd856ec126a6b85,2019-10-11_01-38-11,1570783091,226.3192265033722,19384.035066843033,21927,ellie,10.0.0.158,19384.035066843033,4800000,80,2,4dce3444,5.4784927745283305,1.5122587457884216,0.863272640111636,4792320,4800000,223018.747,10.185,5038.609,4.295,51.45665634674923,40.49752321981424,2.1684043772827515e-20,4.999999873689376e-05,326.7668151855469,-1.17258769023465e-05,326.766845703125,-1.9104053894380968e-09,0.004748365841805935,-0.7888689041137695,0.0
3006.42743083957,1332.1297631757272,2183.5909989627335,3000.0,20,60000,False,4860000,1620,81,fec93e2e40d94966abd856ec126a6b85,2019-10-11_01-42-01,1570783321,230.04490852355957,19614.079975366592,21927,ellie,10.0.0.158,19614.079975366592,4860000,81,2,4dce3444,5.474336296065456,1.5113205798127114,0.8625214706630987,4852224,4860000,223159.356,10.118,5048.353,4.8,51.63384146341464,40.49603658536586,1.0842021886413758e-20,4.999999873689376e-05,413.1332702636719,-0.0002729884581640363,413.1335754394531,-6.622738357719982e-09,0.0043872338719666,-0.8144399523735046,0.0
3006.42743083957,1332.1297631757272,2234.8340329616385,3000.0,20,60000,False,4920000,1640,82,fec93e2e40d94966abd856ec126a6b85,2019-10-11_01-45-51,1570783551,229.55120015144348,19843.631175518036,21927,ellie,10.0.0.158,19843.631175518036,4920000,82,2,4dce3444,5.470398736536834,1.5104265040217797,0.8617891469656084,4912128,4920000,223228.435,10.089,5043.321,4.774,51.297256097560975,40.5,5.421010943206879e-21,4.999999873689376e-05,426.8544921875,-0.00012361582776065916,426.8546447753906,-5.094414223805188e-09,0.0035946981515735388,-0.824469268321991,0.0
2933.967885678605,1332.1297631757272,2219.425534777116,3000.0,20,60000,False,4980000,1660,83,fec93e2e40d94966abd856ec126a6b85,2019-10-11_01-49-36,1570783776,225.3933732509613,20069.024548768997,21927,ellie,10.0.0.158,20069.024548768997,4980000,83,2,4dce3444,5.4664105812545,1.5094611079483513,0.8610582265066498,4972032,4980000,222835.053,10.041,5045.128,4.84,51.38411214953271,40.498753894081,2.7105054716034394e-21,4.999999873689376e-05,298.0599060058594,-0.00013286175089888275,298.0600280761719,-4.202891812354892e-09,0.0036338898353278637,-0.7899288535118103,0.0
2916.691916413175,1332.1297631757272,2202.864556787631,3000.0,20,60000,False,5040000,1680,84,fec93e2e40d94966abd856ec126a6b85,2019-10-11_01-53-24,1570784004,227.5010061264038,20296.5255548954,21927,ellie,10.0.0.158,20296.5255548954,5040000,84,2,4dce3444,5.462527868617465,1.508453193103734,0.8603528209390059,5031936,5040000,222449.213,10.05,5049.473,4.829,51.315384615384616,40.49846153846154,1.3552527358017197e-21,4.999999873689376e-05,334.1376953125,-0.00046916879364289343,334.1381530761719,-4.457612501340691e-09,0.00451930146664381,-0.819091796875,0.0
2905.747602907159,1332.1297631757272,2179.710890083026,3000.0,20,60000,False,5100000,1700,85,fec93e2e40d94966abd856ec126a6b85,2019-10-11_01-57-11,1570784231,227.45634031295776,20523.98189520836,21927,ellie,10.0.0.158,20523.98189520836,5100000,85,2,4dce3444,5.4587606544091845,1.5075156912487153,0.8596746607010859,5091840,5100000,222331.737,10.059,5039.01,4.823,51.41851851851851,40.498765432098764,6.776263679008599e-22,4.999999873689376e-05,283.073974609375,0.0002259069588035345,283.07373046875,-1.1080350859060673e-08,0.0033177239820361137,-0.8060696721076965,0.0
2905.747602907159,1196.2430041476587,2104.488545126206,3000.0,20,60000,False,5160000,1720,86,fec93e2e40d94966abd856ec126a6b85,2019-10-11_02-00-57,1570784457,225.21863865852356,20749.200533866882,21927,ellie,10.0.0.158,20749.200533866882,5160000,86,2,4dce3444,5.454831173362524,1.5064578514085258,0.8589962138263258,5151744,5160000,222324.584,10.02,5038.046,4.813,51.46323987538941,40.49906542056075,3.3881318395042993e-22,4.999999873689376e-05,291.6480407714844,-4.706958497990854e-05,291.6481018066406,-3.056648489874192e-09,0.003895676461979747,-0.8070542812347412,0.0
2899.148447687858,1196.2430041476587,2052.3106909380394,3000.0,20,60000,False,5220000,1740,87,fec93e2e40d94966abd856ec126a6b85,2019-10-11_02-04-44,1570784684,227.65292978286743,20976.85346364975,21927,ellie,10.0.0.158,20976.85346364975,5220000,87,2,4dce3444,5.450893973983236,1.5054460582614069,0.8583462908434553,5211648,5220000,222378.112,9.955,5040.267,4.804,51.559384615384616,40.5,1.6940659197521496e-22,4.999999873689376e-05,336.4368896484375,0.00021401583217084408,336.43670654296875,-5.985936635255484e-09,0.002751996275037527,-0.8360207080841064,0.0
2758.315550076924,1013.5978424744745,2035.4545333821252,3000.0,20,60000,False,5280000,1760,88,fec93e2e40d94966abd856ec126a6b85,2019-10-11_02-08-31,1570784911,227.0863552093506,21203.9398188591,21927,ellie,10.0.0.158,21203.9398188591,5280000,88,2,4dce3444,5.447115531919371,1.5045399413494056,0.8577291555253139,5271552,5280000,222299.236,10.005,5043.785,4.751,51.49660493827161,40.5,8.470329598760748e-23,4.999999873689376e-05,271.9049072265625,0.0003052720567211509,271.90460205078125,-1.2226593959496768e-08,0.003503115614876151,-0.8166009187698364,0.0
2737.0613425937045,1013.5978424744745,2026.995016320426,3000.0,20,60000,False,5340000,1780,89,fec93e2e40d94966abd856ec126a6b85,2019-10-11_02-12-19,1570785139,227.37750267982483,21431.317321538925,21927,ellie,10.0.0.158,21431.317321538925,5340000,89,2,4dce3444,5.443448861807843,1.503688345148238,0.8571220444556282,5331456,5340000,222291.746,9.997,5040.162,4.672,51.66461538461539,40.5,4.235164799380374e-23,4.999999873689376e-05,331.7037353515625,-0.000127263818285428,331.703857421875,-4.0755314678619925e-09,0.004985067993402481,-0.8520377278327942,0.0
2737.0613425937045,964.4086085056584,1999.0844661466292,3000.0,20,60000,False,5400000,1800,90,fec93e2e40d94966abd856ec126a6b85,2019-10-11_02-17-27,1570785447,308.3288314342499,21739.646152973175,21927,ellie,10.0.0.158,21739.646152973175,5400000,90,2,4dce3444,5.443818108807803,1.5037491850696432,0.8573441394371691,5391360,5400000,230063.943,10.431,5466.461,4.782,67.48268792710707,48.08815489749431,2.117582399690187e-23,4.999999873689376e-05,252.10047912597656,-0.00036170537350699306,252.10084533691406,-2.6745674563954935e-09,0.0037506765220314264,-0.8334175944328308,0.0
2737.0613425937045,964.4086085056584,1962.2322116681294,3000.0,20,60000,False,5460000,1820,91,fec93e2e40d94966abd856ec126a6b85,2019-10-11_02-22-54,1570785774,327.270468711853,22066.916621685028,21927,ellie,10.0.0.158,22066.916621685028,5460000,91,2,4dce3444,5.449222481375564,1.504937074639416,0.8585842609888559,5451264,5460000,239495.747,10.873,5756.357,4.534,69.03276231263382,52.65867237687366,1.0587911998450935e-23,4.999999873689376e-05,230.7174072265625,0.0004092047456651926,230.71697998046875,-7.641621557752387e-09,0.0024183830246329308,-0.8498794436454773,0.0
